original_price,age,condition,brand_tier,resale_price
222908,7,5,3,22428.22
41404,7,3,2,4059.78
48479,1,5,2,38753.74
13662,3,1,1,1394.53
193391,9,1,3,18864.65
54020,7,4,2,5435.58
69766,10,4,2,7053.9
52566,7,1,2,5097.52
155444,1,1,3,100090.73
36687,5,2,2,3591.53
14150,10,2,1,1374.29
30209,7,2,2,2935.86
44511,7,2,2,4594.09
19492,0,3,1,17563.43
23077,1,3,2,16438.72
70069,10,1,2,6783.59
351322,9,4,3,35279.76
430786,1,5,3,369764.23
30951,6,5,2,3205.64
66357,8,3,2,6543.31
56841,7,2,2,5603.05
53851,2,3,2,27746.97
15658,10,5,1,1502.03
453859,10,3,3,43646.54
22895,8,3,2,2370.44
70065,5,5,2,7040.6
6465,9,3,1,631.62
54603,3,4,2,19863.6
36514,1,5,2,30442.71
256496,9,3,3,26207.3
228409,6,4,3,22473.12
75580,6,2,2,7892.15
11907,4,2,1,1216.94
38861,9,1,2,3744.72
314756,1,2,3,223855.13
15753,0,1,1,12177.05
15835,3,2,1,1526.17
5368,9,3,1,510.9
50345,6,3,2,4992.83
49420,1,4,2,36005.53
72952,4,1,2,7529.43
17625,9,1,1,1813.32
15387,1,1,1,8762.83
50304,8,5,2,4938.13
71768,10,3,2,7297.7
44769,5,5,2,4440.29
74577,1,3,2,50873.26
12465,6,1,1,1277.73
9891,6,4,1,993.38
53053,7,4,2,5106.04
8110,7,4,1,773.59
144936,2,5,3,99980.92
26334,2,1,2,10634.59
61971,3,1,2,12626.61
33699,4,1,2,3258.97
32782,7,2,2,3378.3
16770,9,5,1,1629.84
29566,4,4,2,4465.47
232734,2,4,3,144524.55
298762,1,3,3,220807.06
21549,0,5,2,21370.62
51943,3,1,2,10591.19
277271,3,1,3,95570.51
62843,8,1,2,6539.89
297067,7,2,3,28743.36
431513,5,2,3,42866.96
20914,4,3,2,2059.85
36064,9,3,2,3624.76
69946,8,3,2,6839.94
10171,9,4,1,1050.61
39209,10,3,2,3802.1
7667,8,3,1,800.01
187571,3,1,3,64952.85
27831,9,2,2,2662.65
18013,4,3,1,1847.17
237615,2,5,3,160908.6
78482,9,3,2,7496.82
248271,7,5,3,24919.24
342907,0,1,3,281377.03
16245,2,5,1,8210.57
173764,5,3,3,25490.59
413956,10,5,3,40942.24
68927,7,4,2,6553.36
186457,0,3,3,162348.58
5344,0,3,1,4661.26
9855,9,5,1,1028.06
78028,10,1,2,8162.43
8257,8,4,1,785.0
15087,7,5,1,1530.75
10712,9,5,1,1114.71
12004,4,5,1,1223.98
69445,0,1,2,55426.05
41904,7,2,2,3985.27
6949,4,5,1,728.33
51048,8,1,2,5069.07
25988,9,1,2,2588.5
131402,0,5,3,118261.8
61741,10,1,2,6446.74
405589,6,5,3,41774.5
19554,1,5,1,14891.96
41334,2,2,2,18343.02
78619,8,1,2,7769.43
68929,1,5,2,55900.73
483882,6,5,3,46846.76
14037,3,3,1,2110.76
41428,0,1,2,31929.96
74749,10,5,2,7340.52
7971,8,1,1,800.27
5784,0,4,1,5745.49
72374,1,1,2,42931.2
45483,6,5,2,4662.71
43565,7,1,2,4316.1
488449,0,5,3,439604.1
443266,3,1,3,148274.31
58492,2,2,2,27223.5
10466,1,1,1,5788.22
28803,8,1,2,2939.41
56240,4,5,2,11412.59
14163,9,3,1,1465.54
7963,10,4,1,828.23
66354,9,2,2,6324.41
23294,10,3,2,2378.44
173711,4,2,3,42409.32
26660,1,2,2,17552.78
40477,6,3,2,3964.84
201544,3,4,3,103083.43
17459,9,5,1,1800.78
11736,7,4,1,1218.02
77631,0,2,2,63416.95
72918,3,2,2,18792.88
45431,8,5,2,4391.17
14281,8,2,1,1438.64
19263,8,4,1,1894.82
7051,0,3,1,6419.59
17148,6,4,1,1786.13
42278,0,3,2,38779.17
458553,1,4,3,368111.41
438765,3,4,3,217361.8
9048,4,3,1,875.71
11971,5,2,1,1160.14
29474,1,2,2,18956.43
18728,2,4,1,8759.16
18371,6,1,1,1859.64
28842,8,5,2,2791.47
349675,0,5,3,314707.5
62247,5,3,2,5951.83
8054,5,2,1,819.24
13853,1,2,1,8175.9
9194,1,2,1,5253.94
9908,4,2,1,992.76
59150,3,1,2,12386.34
9733,5,4,1,926.2
18288,5,2,1,1788.59
27346,9,3,2,2645.62
104107,6,3,3,10112.56
12917,6,1,1,1318.71
437297,5,4,3,88319.18
74261,1,4,2,53591.21
376575,7,2,3,38954.37
218439,3,2,3,84154.83
23449,5,4,2,2243.1
9977,2,2,1,3598.5
59276,2,1,2,24430.12
38309,4,4,2,5979.54
69809,9,5,2,6970.52
264336,3,5,3,144643.82
18358,10,3,1,1909.71
272620,1,5,3,225639.39
61597,1,2,2,41422.06
62308,9,4,2,5936.01
11540,7,1,1,1196.42
11282,6,2,1,1118.72
10374,8,3,1,1032.68
91682,1,3,3,70513.86
43139,5,2,2,4371.56
42454,9,3,2,4107.15
16934,3,3,1,2508.76
174853,0,4,3,168337.9
79902,3,5,2,30579.15
259686,1,5,3,215795.17
56309,2,4,2,29628.76
379777,4,2,3,93857.17
401381,2,3,3,252568.46
5693,5,3,1,569.2
470474,6,1,3,48107.72
11356,1,1,1,6459.06
339751,3,4,3,164516.08
232514,10,1,3,23680.8
10734,5,3,1,1108.91
34670,0,3,2,30217.85
61788,2,3,2,31367.58
10282,10,3,1,1079.59
437900,10,4,3,44899.82
65600,8,1,2,6766.29
6566,0,5,1,5909.4
75684,3,2,2,18119.2
468894,2,5,3,319192.07
33045,1,4,2,26003.86
484955,0,1,3,375701.35
16633,0,2,1,14752.83
50252,5,5,2,5075.94
71458,1,2,2,44130.13
15912,0,3,1,14649.37
73562,5,5,2,7628.75
382206,9,4,3,38689.4
24138,4,4,2,3554.92
31928,9,4,2,3192.62
350326,7,3,3,36744.62
18222,10,4,1,1732.54
383422,10,5,3,39988.32
67602,1,5,2,52391.04
6820,9,3,1,684.31
17951,5,5,1,1832.23
60448,2,5,2,37634.78
18372,4,4,1,1872.35
363635,10,5,3,35821.55
5513,0,3,1,4998.63
39246,8,3,2,3789.36
25998,1,1,2,16287.23
322998,7,3,3,33043.35
38806,3,1,2,7373.57
27217,3,3,2,8036.65
12475,8,2,1,1207.06
6150,0,2,1,5347.57
33609,5,3,2,3498.08
5023,5,2,1,501.19
104683,3,1,3,35733.61
74780,6,5,2,7116.1
13280,8,1,1,1316.29
409506,0,5,3,368555.4
132128,5,3,3,19918.65
27249,6,5,2,2860.0
204307,0,2,3,165672.03
64495,2,4,2,36455.48
55185,6,5,2,5587.34
39459,7,4,2,3945.91
46103,6,5,2,4393.68
63439,8,1,2,6413.08
419292,1,5,3,351193.57
88360,9,4,3,8898.82
9193,9,1,1,883.31
38823,5,2,2,3861.69
15089,6,1,1,1526.92
6855,1,2,1,4075.97
70907,2,5,2,43461.7
59980,8,1,2,6018.93
346344,9,1,3,34324.5
12559,5,3,1,1292.53
39067,6,1,2,3828.16
471537,6,4,3,48341.12
64670,10,3,2,6206.62
253107,1,1,3,172736.77
13369,7,2,1,1310.09
14135,3,4,1,2748.16
11691,5,4,1,1118.35
68856,2,3,2,35168.41
7583,9,4,1,743.45
496793,0,5,3,478859.12
42531,9,4,2,4304.13
75633,5,1,2,7353.3
6461,5,3,1,664.04
188101,8,3,3,17971.66
77700,10,3,2,7420.09
29165,3,1,2,6035.23
24808,10,2,2,2474.06
16859,0,4,1,15317.91
70333,9,4,2,7248.58
59657,2,1,2,24308.34
14289,3,3,1,2126.56
66450,9,4,2,6683.06
57442,5,4,2,5827.67
40965,0,2,2,34396.71
15154,3,3,1,2315.45
74117,2,3,2,35231.65
260538,6,2,3,27324.04
52395,6,4,2,5460.38
75314,5,4,2,7388.14
312622,9,3,3,31426.06
26153,9,5,2,2630.4
31775,2,3,2,15502.9
25804,6,5,2,2599.85
363866,7,3,3,34711.36
15934,10,3,1,1553.66
380147,10,5,3,37593.69
12237,7,4,1,1258.18
228678,2,4,3,146580.23
45026,7,3,2,4360.54
61935,10,5,2,6474.08
12216,3,2,1,1275.7
49329,3,1,2,10156.84
11809,5,5,1,1154.7
200792,6,5,3,19608.55
8083,1,5,1,5916.64
34642,8,1,2,3490.13
55662,9,5,2,5691.49
9537,4,5,1,912.4
12020,0,4,1,11692.2
18769,4,1,1,1964.12
199301,5,4,3,37901.42
376001,4,3,3,117967.98
17611,1,5,1,13713.4
34458,10,1,2,3317.79
9907,2,3,1,3915.08
211668,6,2,3,20616.51
79731,8,5,2,8113.23
6553,0,3,1,5820.56
181675,8,2,3,18506.6
20442,3,1,2,4268.87
64557,5,2,2,6261.07
8070,0,4,1,7635.03
10006,6,2,1,1017.09
50440,5,1,2,4958.4
23949,3,2,2,6158.32
18279,3,4,1,3494.24
53466,3,3,2,15777.91
13475,4,3,1,1289.76
59641,7,2,2,5972.49
13778,1,1,1,7748.81
36585,4,2,2,3516.01
30016,4,4,2,4524.74
73268,6,2,2,7351.46
44092,9,4,2,4562.39
7952,1,2,1,4564.88
330025,8,1,3,33352.21
10291,0,1,1,8029.23
67846,9,5,2,7106.03
78270,7,4,2,7550.91
278754,4,4,3,94082.55
54350,9,2,2,5695.11
19051,10,3,1,1961.38
394816,7,4,3,39235.81
19158,10,2,1,1924.48
461913,7,5,3,45030.35
34677,4,4,2,5049.85
78577,7,4,2,7596.2
481097,6,3,3,47528.25
15528,3,4,1,2993.42
222603,9,1,3,22962.26
54988,0,4,2,51772.91
130293,2,1,3,63854.81
19608,8,1,1,2046.51
48299,0,2,2,42138.49
30098,5,4,2,3103.01
19759,8,3,1,1914.54
9184,7,4,1,895.65
241123,4,5,3,93963.0
34382,4,2,2,3541.41
67818,5,2,2,6872.78
368854,4,3,3,114707.87
67372,7,3,2,6977.79
62618,3,4,2,22708.14
39724,10,2,2,4100.28
62948,1,3,2,45216.83
10742,1,2,1,6229.08
56502,10,4,2,5918.72
15706,10,2,1,1606.21
14649,1,1,1,7852.67
59488,10,3,2,5830.6
32940,1,3,2,22200.77
52158,4,5,2,10693.64
98121,3,5,3,52496.14
12094,2,2,1,4036.32
462038,0,3,3,434492.05
21797,4,5,2,4482.74
474302,7,4,3,49067.35
192031,3,2,3,78577.74
57546,9,3,2,5795.68
250278,7,1,3,25459.99
10460,7,5,1,1086.76
436760,5,2,3,41693.48
68364,10,4,2,6928.06
483822,10,3,3,48487.38
54440,9,2,2,5182.08
58547,2,2,2,27423.8
250661,1,1,3,158304.96
59473,5,5,2,6215.33
20954,3,2,2,5031.51
53938,5,1,2,5596.45
48458,2,1,2,19870.57
10408,7,3,1,1024.1
77391,0,1,2,63986.86
479632,0,4,3,463129.97
10591,10,4,1,1021.22
17929,3,4,1,3561.78
30743,1,2,2,20276.11
38223,9,5,2,3781.63
34395,6,5,2,3418.83
30448,2,4,2,17451.51
26325,9,2,2,2635.65
13325,4,1,1,1354.13
31992,9,1,2,3334.22
14410,7,3,1,1391.45
208685,8,2,3,20910.1
9710,7,1,1,989.81
372658,0,3,3,336816.02
5236,1,5,1,3925.48
250610,2,3,3,147912.81
51568,1,4,2,37806.15
10979,2,1,1,3181.65
15145,2,5,1,7655.25
67349,0,3,2,60633.33
12142,3,3,1,1822.98
8635,1,5,1,6171.07
35906,8,1,2,3418.16
97570,7,4,3,10096.49
297791,6,2,3,30936.94
223174,4,3,3,67822.12
65582,3,3,2,20230.53
64406,1,1,2,37241.55
12014,7,5,1,1240.18
208890,3,2,3,86657.86
16172,0,2,1,14006.82
276902,3,2,3,109198.94
13149,7,5,1,1340.2
305880,3,1,3,110722.98
64403,3,3,2,18786.88
16207,10,2,1,1694.25
122117,9,1,3,11718.62
120389,5,2,3,11662.24
8776,7,1,1,895.51
138464,7,1,3,13237.17
422604,2,4,3,276063.57
9701,7,3,1,921.93
485543,3,1,3,174901.86
14028,2,2,1,5100.66
59091,3,1,2,11571.03
34182,4,2,2,3532.52
65702,10,5,2,6867.49
8318,3,1,1,827.29
19205,9,4,1,1970.66
22160,9,2,2,2325.6
36692,6,2,2,3527.22
49396,3,2,2,11745.67
51717,4,4,2,7689.3
42313,7,1,2,4061.77
10258,6,2,1,1042.67
66577,6,5,2,6451.88
63225,1,2,2,39969.41
321599,6,4,3,30692.16
31920,1,4,2,22791.53
130023,3,5,3,71273.15
68303,8,3,2,6831.11
46196,8,2,2,4404.25
68766,2,2,2,30282.34
78815,7,4,2,7600.63
133987,2,1,3,63821.8
63833,3,3,2,18384.99
33144,1,4,2,24697.83
490436,3,5,3,270633.12
20338,9,4,2,2041.35
22638,10,1,2,2367.04
54338,9,4,2,5621.46
107786,2,3,3,66654.14
16181,10,3,1,1662.64
71034,10,2,2,7187.93
28537,5,4,2,2936.94
7861,4,5,1,774.54
5994,4,4,1,623.58
446486,7,1,3,46472.27
70123,7,3,2,6762.07
5139,9,4,1,538.59
156265,5,2,3,15879.95
31669,6,4,2,3323.39
7748,5,4,1,769.02
11586,3,1,1,1170.07
174970,8,1,3,16905.96
23641,6,4,2,2425.24
20992,8,1,2,2137.24
58963,6,5,2,5619.41
16407,5,4,1,1633.44
395255,2,4,3,256436.55
112441,7,5,3,11083.01
132164,8,4,3,13684.87
438055,4,2,3,108710.07
362922,4,1,3,75530.56
89499,6,3,3,8554.34
60248,3,2,2,14464.6
19587,9,2,1,1933.25
11571,0,5,1,10413.9
16188,8,2,1,1674.74
142793,1,1,3,94947.74
11736,9,2,1,1207.44
153985,8,2,3,15125.88
7706,5,3,1,776.71
493344,10,1,3,51681.94
122402,2,4,3,78081.95
321092,6,3,3,32253.94
59300,8,2,2,5965.53
45288,9,3,2,4554.91
25175,4,4,2,3633.83
32858,9,5,2,3139.91
52097,9,2,2,5155.44
293062,1,2,3,200559.54
6211,4,3,1,634.96
58455,5,4,2,5698.73
35751,9,3,2,3517.34
354048,7,2,3,35152.25
145604,0,1,3,120997.74
18418,5,1,1,1930.49
78739,7,1,2,7718.45
7901,0,3,1,7320.48
56419,7,3,2,5392.52
66696,7,4,2,6872.46
26700,4,1,2,2703.56
16459,1,2,1,9969.56
264518,8,2,3,27094.32
70717,10,1,2,6911.0
48363,1,3,2,33085.1
461896,4,3,3,132787.8
161799,8,3,3,15470.52
473293,7,4,3,45121.54
15574,6,2,1,1484.01
64352,8,2,2,6655.11
31416,10,5,2,3143.73
78887,7,1,2,7723.89
10115,6,4,1,977.67
465672,4,2,3,112746.21
10997,6,3,1,1064.27
386328,6,4,3,40062.44
10766,1,3,1,7265.92
27131,7,2,2,2735.85
319539,10,4,3,32278.22
24529,3,5,2,9538.8
461176,4,2,3,117019.58
210978,3,1,3,70306.05
52747,10,1,2,5278.44
60031,4,1,2,5869.57
8763,7,3,1,916.91
22919,6,2,2,2403.73
21966,5,3,2,2099.58
13192,7,3,1,1305.51
53302,6,2,2,5506.38
57379,4,4,2,8331.1
11704,3,3,1,1679.7
66697,4,1,2,6807.9
12703,4,3,1,1279.2
12721,7,2,1,1325.13
145979,5,4,3,28283.19
60690,3,3,2,18289.01
64417,6,2,2,6444.33
74779,3,1,2,15039.17
161636,5,4,3,32203.93
66284,1,5,2,55277.2
104436,0,1,3,81280.42
64938,3,2,2,16872.27
13662,8,3,1,1426.52
7755,6,2,1,772.52
11702,9,2,1,1216.35
11560,4,5,1,1099.2
16889,1,1,1,8920.53
12106,2,3,1,4960.83
28379,4,3,2,2801.95
25808,1,4,2,18431.38
16443,0,3,1,15089.25
31503,2,5,2,18500.11
275224,0,2,3,230776.8
38772,1,1,2,23971.38
58039,10,4,2,5830.48
19218,5,1,1,1835.91
79240,6,3,2,7725.66
237647,10,1,3,23484.13
64967,7,4,2,6483.22
11560,5,3,1,1117.15
311602,4,5,3,118983.04
77320,8,1,2,7984.53
14005,6,4,1,1363.61
226407,3,4,3,118424.97
45324,2,5,2,27588.68
319030,1,2,3,233994.26
254178,10,1,3,26371.9
7595,3,2,1,747.17
268786,2,4,3,180004.57
55572,5,5,2,5740.36
170783,1,1,3,110717.27
9961,9,2,1,961.13
40933,10,3,2,3906.82
16966,0,2,1,15069.73
7264,6,3,1,720.47
16328,1,1,1,9287.76
391747,1,3,3,306222.42
14031,4,4,1,1436.76
10168,8,1,1,981.76
8614,0,1,1,6552.77
322747,8,4,3,31392.76
145379,3,3,3,64013.03
370053,0,3,3,337259.6
59964,6,5,2,5893.77
23172,5,5,2,2410.49
41661,3,1,2,8184.69
203935,4,2,3,52249.68
61469,2,5,2,38665.04
428694,1,2,3,298211.54
13123,4,5,1,1325.0
415091,0,4,3,389091.32
107389,10,5,3,11253.44
465562,8,3,3,44348.8
18615,5,5,1,1797.12
76963,0,2,2,68462.61
27052,2,1,2,11214.96
6651,5,3,1,662.43
277315,10,4,3,28417.42
21133,5,3,2,2041.21
63540,1,2,2,41060.77
13011,5,1,1,1329.24
9611,6,5,1,975.25
462849,8,2,3,44338.49
56078,1,5,2,43924.45
6962,2,2,1,2508.87
368949,1,2,3,248616.84
12143,6,3,1,1254.39
29486,5,5,2,2982.67
58377,2,3,2,28884.35
56163,5,3,2,5733.96
12686,5,2,1,1246.07
194092,6,4,3,20218.89
95151,1,4,3,79791.67
61153,3,2,2,15358.5
11001,5,3,1,1075.96
8863,6,1,1,850.51
90658,8,2,3,8861.94
58065,3,2,2,14235.42
26656,8,4,2,2636.2
223434,1,5,3,187963.01
395148,7,4,3,38732.91
12723,4,1,1,1234.49
122083,10,1,3,12588.73
138106,6,3,3,13277.81
58822,6,1,2,6082.75
225023,6,2,3,22028.74
294720,7,4,3,28844.37
65631,8,3,2,6696.68
431045,5,2,3,44967.84
37468,7,2,2,3645.34
252362,9,4,3,24582.31
300197,6,1,3,29882.61
10262,0,3,1,9052.82
9768,1,5,1,7468.55
82103,1,2,3,56958.75
72778,8,2,2,7594.65
36499,10,4,2,3600.35
466702,3,1,3,162534.76
49739,8,4,2,5204.0
68485,10,1,2,6760.88
102033,5,5,3,26727.69
8614,1,2,1,5364.84
21563,6,2,2,2143.5
56955,0,3,2,53446.55
19334,9,3,1,1889.25
23033,9,5,2,2373.03
18089,5,3,1,1774.96
40349,3,2,2,10229.2
337340,7,4,3,34990.23
52244,7,2,2,5023.6
50783,10,1,2,4888.0
59014,10,2,2,5751.66
62209,8,3,2,5948.21
15209,5,1,1,1491.92
322870,4,4,3,110558.92
83062,10,4,3,8493.4
65911,10,3,2,6771.81
69176,1,3,2,48165.31
28079,3,4,2,9769.99
50427,6,5,2,4881.29
72396,10,1,2,7291.25
19185,8,3,1,1986.38
475763,3,1,3,172634.24
25245,10,4,2,2564.32
44494,5,1,2,4475.2
67807,1,4,2,51560.47
62741,4,5,2,12713.77
47133,3,1,2,9334.55
12156,0,4,1,11319.46
21503,9,1,2,2215.91
10570,1,2,1,6423.84
186967,7,5,3,17828.5
48711,1,2,2,30388.24
77997,1,3,2,54172.12
63876,1,2,2,43307.93
18458,5,5,1,1914.95
21384,4,3,2,2196.9
9283,5,1,1,905.34
30271,4,2,2,3026.99
15944,6,4,1,1592.02
19920,6,5,1,2075.06
64749,3,1,2,13310.05
30743,2,4,2,17507.03
26688,0,2,2,23354.34
6279,7,1,1,634.29
119509,4,2,3,29899.08
323194,2,5,3,236050.81
56808,1,3,2,39858.1
324919,5,2,3,34079.89
164155,2,4,3,107481.0
14102,2,4,1,6150.63
341600,3,2,3,132679.36
18555,9,5,1,1808.47
105902,6,3,3,10433.39
18574,8,1,1,1771.45
460309,1,2,3,322475.72
23070,4,1,2,2207.76
26562,6,3,2,2745.87
44689,6,1,2,4355.09
23822,9,1,2,2487.72
6906,7,3,1,672.82
39088,6,1,2,3994.16
13724,4,1,1,1379.44
69844,7,1,2,7267.14
12062,7,3,1,1234.47
11218,3,5,1,2709.83
356378,8,4,3,36231.37
31291,9,1,2,3012.29
5640,3,3,1,822.21
30672,6,5,2,2927.94
76331,0,1,2,63016.07
62251,7,5,2,6030.23
116144,10,2,3,11086.13
359271,3,3,3,160227.92
5201,8,2,1,504.81
119770,7,5,3,12467.27
79126,10,3,2,8013.58
48800,3,2,2,12662.45
227517,1,2,3,159058.56
17771,9,5,1,1816.25
195369,6,1,3,19783.92
243749,4,2,3,59575.02
6885,1,1,1,3627.43
301357,0,1,3,248429.21
80533,6,5,3,8400.66
37348,2,4,2,20695.31
15501,0,1,1,12961.34
248989,2,5,3,167509.48
18706,1,2,1,11095.8
263048,8,3,3,25724.52
8106,4,4,1,843.66
381019,10,2,3,36462.75
72730,10,3,2,7055.94
41074,9,4,2,4025.71
419634,2,2,3,219652.38
230838,2,5,3,153715.15
19554,4,5,1,1918.14
17504,2,4,1,8267.75
99640,10,1,3,10412.87
8682,2,2,1,3093.52
342214,7,4,3,32542.91
54376,5,5,2,5527.49
13984,9,3,1,1407.02
150664,5,4,3,28753.02
12739,0,4,1,12069.4
18742,8,3,1,1936.75
21216,6,1,2,2122.15
24267,8,1,2,2432.67
70025,10,5,2,7015.01
48125,7,5,2,4965.76
79002,2,2,2,33959.45
48717,9,3,2,4738.27
44161,10,4,2,4288.23
57671,5,3,2,6009.03
45474,6,4,2,4400.7
222645,5,3,3,34849.86
50712,0,2,2,42397.33
12682,5,2,1,1309.74
318662,3,2,3,125722.76
289881,8,5,3,27941.77
15473,9,2,1,1482.33
12815,9,4,1,1270.94
31902,4,5,2,6242.23
7908,5,5,1,792.05
68688,0,2,2,59689.42
61113,8,5,2,6118.32
430112,0,4,3,390117.97
390197,6,2,3,39225.41
26565,3,4,2,9190.22
309515,10,2,3,31743.9
20805,10,3,2,2173.69
33610,4,5,2,6753.5
18322,3,1,1,1857.24
76039,0,3,2,68558.35
68856,5,5,2,7207.7
55185,5,1,2,5311.27
445671,5,2,3,44539.97
7844,8,4,1,753.99
58506,2,2,2,25874.96
14369,1,5,1,10535.41
395949,3,1,3,135069.91
12557,5,4,1,1225.11
18073,1,5,1,13816.8
10366,5,2,1,1033.33
7971,2,5,1,3843.08
315613,3,4,3,152878.0
44574,10,2,2,4287.02
26167,9,3,2,2655.45
17680,0,2,1,14778.35
12045,4,1,1,1149.48
176315,0,2,3,151455.65
24316,3,1,2,5096.74
487047,2,1,3,249092.09
17868,5,1,1,1741.68
25423,5,2,2,2456.67
12283,5,4,1,1258.08
6578,7,2,1,685.63
67107,3,1,2,13240.19
37387,4,1,2,3870.11
19809,1,4,1,14076.87
8321,0,2,1,7035.99
316887,8,3,3,31290.85
48703,9,4,2,5052.05
36896,4,5,2,7396.15
25500,9,3,2,2460.25
9473,10,2,1,908.44
75089,6,1,2,7155.09
16922,9,3,1,1695.75
133445,6,3,3,13081.87
31126,8,2,2,2996.04
15262,6,5,1,1587.86
109847,9,1,3,10783.37
456923,5,5,3,115826.47
6146,3,5,1,1518.56
331951,6,5,3,33158.75
146246,10,5,3,14299.61
36294,7,5,2,3788.49
33671,3,4,2,11653.34
6704,0,3,1,6212.44
36726,9,2,2,3489.74
71041,1,2,2,46421.18
64158,8,3,2,6418.47
26762,5,1,2,2736.3
77781,4,1,2,7479.2
119203,10,1,3,11898.29
255423,2,3,3,148960.8
459026,1,1,3,306681.43
48828,0,4,2,46873.66
17738,6,3,1,1813.44
39774,9,2,2,4076.92
19169,6,3,1,1898.67
71344,9,4,2,6849.53
76183,3,4,2,25895.07
477236,1,3,3,359871.82
17088,8,2,1,1692.71
18155,1,2,1,11271.18
5768,2,2,1,2031.8
19932,1,5,1,14356.68
10407,10,4,1,1060.0
47478,1,2,2,29345.03
40814,10,2,2,4231.53
26164,6,1,2,2729.7
60055,0,3,2,52794.42
57173,3,5,2,21989.14
154381,2,5,3,108499.34
312219,9,5,3,31618.59
18283,6,2,1,1845.57
52553,2,4,2,28112.95
24723,0,4,2,23655.96
42242,1,5,2,33073.62
29979,10,4,2,2960.53
51318,2,4,2,26867.83
79845,6,5,2,7685.2
23049,6,1,2,2302.37
12718,9,2,1,1301.63
46908,8,1,2,4525.34
64650,4,2,2,6764.58
13337,4,3,1,1285.83
34281,10,5,2,3433.44
10496,6,3,1,1015.06
5744,10,2,1,556.85
79629,2,3,2,38256.37
52361,9,1,2,5000.36
6164,10,4,1,619.36
8296,5,5,1,789.22
46318,10,1,2,4711.51
78230,9,5,2,7928.33
24822,3,4,2,8795.92
35682,0,5,2,32113.8
326245,0,4,3,311269.35
203235,5,5,3,50704.05
375892,8,4,3,36866.59
65099,9,5,2,6217.07
81125,7,3,3,7879.3
228211,8,1,3,21935.85
15129,3,2,1,1440.61
12412,1,5,1,8965.29
50965,10,4,2,5029.31
10264,4,2,1,1014.49
363367,5,3,3,54920.58
20568,7,5,2,1989.01
11804,4,4,1,1180.72
6823,0,2,1,5921.38
11681,1,3,1,7401.72
47692,7,1,2,4635.62
355408,4,1,3,71415.69
8427,1,2,1,5224.05
9266,3,1,1,900.68
47267,3,3,2,14241.58
265395,6,2,3,27190.72
40706,8,5,2,3967.36
8440,3,5,1,2190.5
132620,6,4,3,13130.2
47253,1,4,2,34032.06
321320,10,5,3,31040.48
12365,4,3,1,1297.67
355770,4,1,3,72339.03
66340,6,5,2,6315.36
19459,2,4,1,8738.77
62614,1,4,2,48219.84
71939,6,2,2,7335.48
14025,0,3,1,12216.13
111501,7,2,3,10895.43
19466,2,3,1,8058.53
17285,10,1,1,1784.78
69915,6,1,2,6808.35
71803,6,2,2,6956.47
59331,8,3,2,5706.77
151294,0,5,3,147649.76
157238,6,5,3,15451.79
143492,5,5,3,36894.7
195403,6,5,3,19190.18
231310,0,1,3,193665.52
302087,6,2,3,29084.91
79729,3,5,2,30529.48
17310,6,5,1,1777.01
12884,6,3,1,1303.67
47606,6,4,2,4684.68
404939,3,1,3,135464.31
279739,1,3,3,216377.35
11110,4,4,1,1103.27
16244,7,1,1,1572.36
43243,6,4,2,4455.41
5923,0,1,1,4898.21
493452,4,1,3,96565.99
10578,0,3,1,9447.79
17305,6,5,1,1680.25
81931,4,4,3,28716.49
6964,2,1,1,2076.3
72114,8,1,2,6861.82
14305,2,4,1,6592.94
8197,2,4,1,3595.37
14489,8,3,1,1379.02
259242,8,5,3,25270.1
274149,10,3,3,28193.98
70831,1,4,2,55138.65
26681,1,3,2,19385.64
19719,3,3,1,2852.4
145667,9,2,3,14028.49
5057,9,1,1,525.91
12742,5,1,1,1326.79
6700,6,5,1,674.41
8661,3,5,1,2169.98
241997,8,1,3,24901.67
439862,9,2,3,43178.58
77501,1,2,2,48100.38
444985,7,5,3,45380.89
10878,9,2,1,1126.61
58091,0,3,2,51906.7
11974,9,4,1,1167.36
19368,4,5,1,1942.46
17497,4,1,1,1736.79
77361,3,3,2,24109.69
21028,8,1,2,2127.48
436466,6,3,3,42986.34
11930,10,3,1,1180.71
205909,9,4,3,20218.92
9942,0,3,1,8560.26
18158,10,2,1,1850.38
482815,8,1,3,48522.58
58349,2,3,2,28022.34
15572,7,1,1,1479.79
8816,5,4,1,909.02
394437,4,1,3,82110.39
17431,1,3,1,10934.17
12976,0,2,1,11484.23
12906,0,2,1,10711.5
74110,7,1,2,7093.0
324197,1,4,3,267401.72
6818,8,3,1,711.81
61904,9,1,2,6331.15
448679,9,5,3,45933.09
60183,1,2,2,39123.17
5510,6,1,1,562.71
447326,8,5,3,44290.83
34809,1,1,2,21036.86
31004,6,5,2,3016.78
8545,2,3,1,3505.32
5080,2,1,1,1555.99
337083,7,1,3,33036.63
68700,9,1,2,6550.6
130736,4,5,3,49889.97
14322,0,2,1,11616.26
78387,1,1,2,47752.12
65729,1,3,2,45393.14
35153,6,2,2,3584.36
16060,1,2,1,10066.61
